Ep.,구분,이름,메뉴,계절,시/도,군/구,지번,전화번호,비고,Filter,formatted_address,lat,lng
S02E19,소울 시티,은하장,군만두/탕수육,,경기,파주,문산읍 문산리 17-50,031-952-4121,"50여년간 운영.
짜장면 짬뽕은 비추.
직접 빚은 만두 사용하여 튀긴듯이 구운 만두이면서도 한쪽면이 촉촉한 스타일.",1,대한민국 경기도 파주시 문산읍 문산리 17-50,37.8584477,126.7860399
S02E19,소울 시티,원조 삼거리부대찌개전문,부대찌게,,경기,파주,문산읍 선유리 950-19,031-952-3431,영화 정글스토리에도 등장한 곳으로 윤도현이 고등학교 시절부터 즐겨 찾던곳.,1,대한민국 경기도 파주시 문산읍 선유리 950-19,37.86042430000001,126.7873302
S02E19,소울 시티,할머니 김밥,김밥,,경기,파주,문산읍 문산리 10-23,,"문산 시장내에 할머니가 운영하는곳으로 소박한 김밥.
시장 내 아무곳에나 물어보면 위치를 알려준다고 함.",1,대한민국 경기도 파주시 문산읍 문산리 10-23,37.8573361,126.7845695
S02E19,소울 시티,오백년누룽지백숙 프로방스점,누룽지백숙,,경기,파주,탄현면 성동리 94,031-8071-6500,"프로방스마을
한때는 불륜커플들의 드라이브 코스.
음식은 별로로 이 집이 성공을 하면서 일대가 식당들의 천국이됐으나 이곳 이외에는 권할만한 곳이 없음.
누룽지와 백숙을 가장 잘 조화시켰다는 평.",1,대한민국 경기도 파주시 탄현면 성동리 94,37.7925707,126.6858767
S02E19,맛집,장수촌,누룽지백숙,,충북,충주,앙성면 지당리 197-1,043-855-1367,,1,대한민국 충청북도 충주시 앙성면 지당리 197-1,37.1111923,127.7234962
S02E19,소울 시티,옹기종기,보쌈,,경기,파주,서패동 241-3,031-945-7828,"현대적인 느낌의 보쌈을 판매.
보쌈 자체도 좋지만 초달임을 한 밥이 나와 여기에 보쌈을 올려 초밥과 같이 먹음.
도시적인 스타일의 반찬이 나오지만 맛이 좋음.
파전이 동래파전에 버금가는 질로 푸짐한 해산물로 덮혀있음.",1,대한민국 경기도 파주시 서패동 241-3,37.7124717,126.6935248
S02E19,소울 시티,심학산장어,장어,,경기,파주,서패동 240-1,031-957-9205,,1,대한민국 경기도 파주시 서패동 240-1,37.7128579,126.6935702
S02E19,소울 시티,강화벤댕이&육어사랑,백반(게장),,경기,파주,탄현면 갈현리 284-4,031-949-8921,"8000원에 게장이 무한리필됨.
벤댕이 튀김과 홍합탕이 곁들여 나옴.
비싸고 질 좋은 꽃게는 아니지만 무한리필로 가성비가 뛰어남.
꽃게가 아닌 다른 종의 게를 사용.",1,대한민국 경기도 파주시 탄현면 갈현리 284-4,37.77358100000001,126.7202753
S02E19,소울 시티,원조두지리매운탕,매운탕,,경기,파주,적성면 두지리 89-1,031-958-5377,"40년 이상 영업함.
주물할 때 메기 메운탕에 참게를 넣어달라고 요청할 수 있음.
숙성양염장을 사용하며 두지나루에서 잡힌 재료로 요리함.",1,대한민국 경기도 파주시 적성면 두지리 89-1,37.963889,126.8938317
S02E19,소울 시티,뇌조리국수집,국수,,경기,파주,조리읍 뇌조리 418-8,031-946-2945,돼지 불고기와 국수가 함께나오며 이런 스타일의 국수집중 원조로 꼽을 수 있음.,1,대한민국 경기도 파주시 조리읍 뇌조리 418-8,37.7641543,126.8123949
S02E19,소울 시티,금촌동 국수,국수,,경기,파주,금촌동 56,,"금촌동 우체국 부근 일대.
심야까지 영업하는 국수집들이 많아 해장에 좋음.",1,대한민국 경기도 파주시 금촌동 56,37.7623448,126.7751295
S02E19,소울 시티,보배집,육개장,,경기,파주,금촌동 68-4,031-941-3660,"호불호가 갈림.
1972년부터 영업하고 위생상태가 안좋으며 조미료 맛이 강하지만 가장 전형적인 형태의 육개장으로 중독성이 강함.",1,대한민국 경기도 파주시 금촌동 68-4,37.7610503,126.7752337
S02E19,소울 시티,두지리 강촌매운탕,매운탕,,경기,파주,성면 두지리 94-5,031-959-3858,흔히 볼수 없는 맑은 민물매운탕을 판매하며 걸죽한 일반스타일이 맞지 않을때 추천.,1,대한민국 경기도 파주시,37.7598688,126.7801781
S02E20,걸신에게 물어봐,우마,튀김,,서울,마포,상수동 312-4,070-8867-8353,"일본식 튀김(덴뿌라) 코스요리 전문으로 옥돔 튀김, 보리멸 튀김, 장어 튀김 등이 나오며 중간 중간 회 등이 나와 느끼하지 않게 조절함.",1,대한민국 서울특별시 마포구 상수동 312-4,37.548694,126.9213888
S02E20,걸신에게 물어봐,홍복,튀김(가지),,서울,마포,연남동 224-41,02-323-1698,가지튀김과 볶음으로 유명하며 지금은 많이 몰락하여 한산함.,1,대한민국 서울특별시 마포구 연남동 224-41,37.5630577,126.9263647
S02E20,걸신에게 물어봐,편의방,,,서울,서대문,연희동 353-94,02-363-5887,"요리사들의 음식점으로 유명함.
명성에 비해 평범하여 홍복의 가지튀김이 낫다는 평.",1,대한민국 서울특별시 서대문구 연희동 353-94,37.5617911,126.9274887
S02E20,걸신에게 물어봐,김설문일식,튀김,,서울,중,북창동 104,02-774-3631,"설인에서 튀김을 담당하던 김설문씨가 개업.
코스요리 제공.
아이스크림 판매.
맛은 생각만큼 뛰어나지 않으며 알밥을 취급하는 등 동네 회집 분위기.
4만원 정도.",1,대한민국 서울특별시 중구 북창동,37.5622798,126.9780753
S02E20,걸신에게 물어봐,오리지날분식,튀김(오징어),,서울,서대문,대현동 56-83,02-362-4295,"즉석떡볶이, 맛탕 판매.",1,대한민국 서울특별시 서대문구 대현동 56-83,37.5586368,126.9453093
S02E20,걸신에게 물어봐,전투떡볶이,,,서울,관악,신림동 1432-118,02-871-4410,"오픈 시간이 일정하지 않음.
튀김을 미리 만들지 않고 주문을 받았을때 옷을 입혀 튀겨 나옴.
가계가 협소하여 줄을 많이 섬.
김설문 일식보다 낫다는 평.",1,대한민국 서울특별시 관악구 신림동 1432-118,37.4857777,126.9279816
S02E20,걸신에게 물어봐,Bar삭,튀김,,서울,마포,서교동 366-28,02-322-0206,가볍게 먹기 좋음.,1,대한민국 서울특별시 마포구 서교동 366-28,37.5521387,126.9206092
S02E20,레스토랑 걸,빠니스,샌드위치,,서울,서초,반포동 90-3,02-537-3829,"샌드위치 빵을 화덕에 구워 불맛이 남.
아침 7시에 반죽을 시작해 재료의 맛을 살릴 수 있게 얇게 펴 만들어 겉은 바삭하고 속은 말랑함.
뉴욕에도 이런곳이 있으나 우리나라에서는 처음으로 프랑스 남부인 프로방스 지역의 지중해 스타일.
프랑스 북부는 버터를 많이 사용하지만 남프랑스 지역은 야채, 허브, 과일 등을 사용한 건강식 느낌의 가벼운 스타일로 재료 본연의 맛을 살리는 것이 특징.
2014년 11월에 오픈하였으며 6테이블 정도로 소규모.
인테리어도 자연식 느낌으로 피클의 집게를 올리브 나무로 만든것을 사용함.

야채 샌드위치 - 구운 가지와 구운 양파, 주키니(서양 호박) 등을 사용.
치즈의 왕이라 불리는 그라나빠다노를 곁들인 샌드위치.
화덕에 미디엄으로 구은 고기를 넣은 샌드위치.
오기스틴 - 인도 여행중 영감을 받아 인도풍 마리네이드를 한 닭고기 샌드위치로 자체 개발함.
연어 샌드위치 - 직접 통연어를 구입하여 필레를 한 후 염장하고 양념과 함께 2틀정도 숙성하여 손은 많이 가지만 허브의 향과 탱탱한 식감을 느낄 수 있음.
샐러드 - 바삭한 빵과 함께 나오며 한끼 식사로 좋음.

간혹 단골들에게 빵을 판매하며 저녁에는 와인과 파스타, 양고기 (예약 필요) 등을 판매함.
여사장님이 운영하고 있으며 남편인 에릭트로숑 쉐프는 프랑스에서 MOF(프랑스 최고 장인을 일컽는 국가 최우수 기능 장인)를 보유한 유명인으로 전체 메뉴와 기획을 총괄하였으며 프랑스와 한국을 오가며 영업중.
에릭트로숑 쉐프는 삼성 냉장고인 쉐프컬렉션의 개발 당시 부터 참여하기도 함.
우리나라 샌드위치는 소스를 많이 사용하여 질척한 느낌이 있는 반면 이곳은 재료 본연의 맛으로 승부여 이런것이 적으며 사용하는 허브는 프랑스에서 말린것을 사용하는데 지중해 기후에서 자란 허브가 보다 향이 좋다고 함.
화덕의 온도를 일정하게 유지하는것이 중요하여 항상 관리한다고 함.
아침에 초벌구이한 빵을 주문이 들어올때 재벌구이 하여 나오기 때문에 손님이 많아 화덕의 활성화가 잘 돼있을 때 맛이 더 좋음.
이렇게 구워나온 빵은 자를때 부러지는 소리가 나며 포크와 나이프가 나오지만 되도록이면 손으로 먹는 것을 추천함.
샌드위치와 와인이 잘 어울려 여름에 소비뇽 블랑 등과 많이 먹는데 이곳에서는 모르공 보졸레와 로제 와인을 추천하며 모르공 보졸레는 바디가 라이트하고 과일향이 마리아주로 어울림.

가격은 야채 샌드위치 12000원이고 커피와 함께 주문하면 14000원.
샌드위치를 먹은 후 마지막으로 에스프레소도 좋음.

S02E26
5만원에 3인이 배부르게 먹을 수 있음.
프랑스 미슐렛 쉐프가 오랜만에 방문하여 요리해준 크림스프가 뛰어남.
프랑스풍으로 느끼하지 않고 크리미하며 밸런스가 잘 맞음.",1,대한민국 서울특별시 서초구 반포동 90-3,37.4976547,126.9988748
S02E20,맛집,곤트란 쉐리에,크로와상,,서울,서초,반포동 96-5,02-599-0225,"곤트란 쉐리에라는 사람이 개업한 베이커리로 빵이 좋아 45억 가량을 투자받아 강남 인근에 4곳 정도 점포를 추가함.
크로와상이 좋고 재료비 비율이 50%라고 주장하는데 빵이 나오는 시간이 되면 프랑스 사람들이 몰려와 사간다고 함.",1,대한민국 서울특별시 서초구 반포동 96-5,37.4972901,126.9980677
S02E20,피서지에서 생긴 일,솔밭캠핑장,오토캠핑,,강원,영월,수주면 법흥리 665,010-5483-7066,"굉장히 깔끔하며 계곡 바로 옆으로 오래된 소나무 숲이 우거진 곳.
바닥 전체가 파쇠석 사이트이며 여름에도 온수 사워가 가능함.",1,대한민국 강원도 영월군 수주면 법흥리 665,37.32972240000001,128.2688846
S02E20,맛집,황둔찐빵,찐빵,,강원,원주,신림면 송계리 662,033-764-2056,,1,대한민국 강원도 원주시 신림면 송계리,37.2794379,128.1970767
S02E20,맛집,주천묵집,두부,,강원,영월,주천면 신일리 162,033-372-3800,도토리묵은 그리 대단하지 않지만 직접 만든 두부를 산초 기름을 섞은 들기름에 구워 산초의 향이 두부의 풍미를 끌어올림.,1,대한민국 강원도 영월군 주천면 신일리 162,37.264822,128.2590308
S02E21,맛집,봉밀가,냉면,,서울,강남,삼성동 8-1,02-546-2305,"30대 사장님이 의욕을 갖고 개업.
평양 메밀 물국수로 부름.
곰소항에서 올라온 낮지 젓깔을 밥에 올려나오는 곰소항 낙지밥 판매.
앞으로 발정 가능성을 지켜볼만한 집으로 추천.
8500원.",1,대한민국 서울특별시 강남구 삼성동 8-1,37.5158337,127.0422812
S02E21,맛집,전주중앙회관,비빔밥,,서울,강남,도곡동 542-5,02-538-6350,"전주의 중앙회관이 사라지며 따님이 서울에서 개업함.
사람이 많을 때와 적을 때 맛의 차이가 큼.
성미당에 비하면 부족한 편이지만 전주 비빔밥의 맛을 잘 살림.",1,대한민국 서울특별시 강남구 도곡동 542-5,37.4928783,127.0435865
S02E21,맛집,선죽전문점,죽,,서울,강남,역삼동 786-24,02-3452-0579,체인화된 죽집과 달리 갈지 않을 쌀을 사용하여 풍미가 상대적으로 좋음.,1,대한민국 서울특별시 강남구 역삼동 786-24,37.4935278,127.0437874
S02E21,맛집,대어,민어,,서울,서초,방배동 899-5,02-591-7730,"정통일식을 하는 오래된 집.
일식집 치고 조미료를 거의 사용하지 않으나 재료의 선도해 비해 맛은 떨어지는편.
민어는 많이 다뤄보지 않은 느낌으로 도미 머리구이의 맛은 뛰어남.
2인 8만원.",1,대한민국 서울특별시 서초구 방배동 899-5,37.4862619,126.9948544
S02E21,걸신에게 물어봐,선미식당,칼국수,,경북,안동,삼산동 63-6,054-857-8498,"들깨칼국수, 칼국수 조밥 등 담백하고 맛있음.",1,대한민국 경상북도 안동시 삼산동 63-6,36.566208,128.7323669
S02E21,걸신에게 물어봐,문화갈비,갈비,,경북,안동,동부동 115-3,054-857-6565,심심하고 간장향이 강함.,1,대한민국 경상북도 안동시 동부동 115-3,36.5647072,128.7322768
S02E21,걸신에게 물어봐,옥야식당,선지국,,경북,안동,옥야동 307,054-853-6953,"육개장에 가까운 선지국.

16회 21회에 소개됨.",1,대한민국 경상북도 안동시 옥야동 307,36.5637136,128.7240942
S02E21,음식의 순간,부산오뎅,오뎅,,서울,관악,남현동 1062-10,02-3474-9937,5번출구 먹자골목에서 이전함.,1,대한민국 서울특별시 관악구 남현동 1062-10,37.4754136,126.9803836
S02E21,음식의 순간,영동골뱅이,골뱅이,,서울,관악,남현동 1060-6,02-586-4682,"골뱅이, 계란말이, 뻔데기탕만 판매.
햄사리는 비추.
을지로 보다 더 진한 맛을 느낄 수 있음.",1,대한민국 서울특별시 관악구 남현동 1060-6,37.4758926,126.9807491
S02E21,음식의 순간,돈방보쌈,보쌈,,서울,관악,남현동 1062-15,02-521-6366,"등산을 마친 등산객들이 선호함.
이 거리에서만 25년가량 영업",1,대한민국 서울특별시 관악구 남현동 1062-15,37.47563299999999,126.9805356
S02E21,음식의 순간,풍미보쌈족발,보쌈,,서울,관악,남현동 1060-5,02-587-6636,등산을 마친 등산객들이 선호함.,1,대한민국 서울특별시 관악구 남현동 1060-5,37.4759151,126.9805396
S02E21,음식의 순간,담양죽순추어탕,추어탕,,서울,관악,남현동 1060-17,02-597-0036,"담양이 고향인 주인분이 고향에대한 자부심이 강함.
추어탕에 죽순을 넣어 다른곳 보다 시원한 맛이 있음.
죽순과 추어를 넣어 부친 죽순 추어 빈대떡과 막걸리의 맛이 좋음.",1,대한민국 서울특별시 관악구 남현동 1060-17,37.476129,126.9801614
S02E21,음식의 순간,대가볼태기,대구,,서울,관악,남현동 1060-18,02-598-8849,아주 맛있지는 않지만 평타 이상은 되며 공간이 넓어 자리에 여유가 많음.,1,대한민국 서울특별시 관악구 남현동 1060-18,37.4759702,126.9803467
S02E21,음식의 순간,고향집,구이(삼겹살),,서울,관악,남현동 1061-10,,부추 삼겹살 밀집 지역으로 삼겹살을 먹고 부추를 넣어 볶음밥을 먹는 스타일.,1,대한민국 서울특별시 관악구 남현동 1061-10,37.4752819,126.9810977
S02E21,음식의 순간,흑산도 홍어홍연,홍어,,서울,서초,방배동 453-6,02-584-1275,"인테리어가 모던하며 주방과 서빙직원이 앞치마를 둘러 세련된 분위기에 홍어를 판매함.
실제 흑산도상 홍어를 사용한다고 하며 홍어탕과 홍어에와 와인을 같이 할 수 있음.
홍어는 화이트와 레드가 모두 잘 어울리며 에는 기름기가 많아 와인으로는 비오니에 품종으로 만들어 사향 냄세가 강한 화이트 와인과 퇴비향이 강한 말벡와인과 같은 레드 와인 추천.
사시미코스 75000원.",1,대한민국 서울특별시 서초구 방배동 453-6,37.4800974,126.9827
S02E21,음식의 순간,바이젠하우스,맥주,,서울,서초,방배동 443-5,,"수제 맥주.
에일, 웨이스, 골든에일, 패일라거, 해리포터 판매.",1,대한민국 서울특별시 서초구 방배동 443-5,37.4783906,126.9821454
S02E21,맛집,마루막창,막창,,대구,수성,두산동 684,053-763-3003,,1,대한민국 대구광역시 수성구 두산동 684,35.8255727,128.6224494
S02E21,음식의 순간,마루막창,막창,,서울,서초,방배동 450-17,02-523-9982,방문예정.,1,대한민국 서울특별시 서초구 방배동 450-17,37.4773142,126.9834399
S02E21,음식의 순간,영일만,막회/과메기,,서울,동작,사당동 1040-32,02-522-4080,"막회와 과메기가 주 메뉴로 손님이 많고 불친절한편.
10시까지만 영업하며 남자 1.5병 여자 1병만 판매하고 취객을 받지 않음.",1,대한민국 서울특별시 동작구 사당동 1040-32,37.4780573,126.9799588
S02E21,음식의 순간,성민양꼬치,양꼬치,,서울,서초,방배동 449-4,,다른 지점보다 천원 비쌈.,1,대한민국 서울특별시 서초구 방배동 449-4,37.4770023,126.9843678
S02E21,걸신 차트,권오복(신동옥)옛날분틀막국수,막국수,13위,강원,강릉,노암동 231-5,033-641-6162,"전통적인 방식으로 분틀을 발로 눌러 면을 뽑음.
직접 면을 뽑는 체험을 할 수 있으며 갓 만들어진 면을 맛 볼수 있기도 한데 갓 뽑은 면의 향이 뛰어남.
순면을 사용하지만 이시기에는 묵은 메밀을 사용하기도 해 메밀향이 약함.
정인면옥의 순면과 대등한 질의 면을 옛날방식으로 만든다는 것이 경이로움.
영동지역은 들기름 또는 참기름과 양념간장, 곱게 빻은 들깨에 동치미 육수를 넣어 먹는데 이런 간장메밀국수 형태가 원형이지 않을까 생각함.
주인 할아버지에 따르면 국산 순면을 사용하면 분틀에서 나온 면이 바로 물에 뜬다고 함.
9000원.",1,대한민국 강원도 강릉시 노암동 231-5,37.749515,128.9071674
S02E21,맛집,원조남부막국수,막국수,,강원,춘천,효자동 590-6,033-256-7859,"춘천 3대 막국수.

7회에 소개됨.",1,대한민국 강원도 춘천시 효자동 590-6,37.8694539,127.7243265
S02E21,맛집,유포리막국수,막국수,,강원,춘천,신북읍 유포리 62-2,033-242-5168,춘천 3대 막국수.,1,대한민국 강원도 춘천시 신북읍 유포리 62-2,37.9461346,127.7782413
S02E21,맛집,실비막국수,막국수,,강원,춘천,소양로2가 127-2,033-254-2472,춘천 막국수의 진미를 느낄 수 있었지만 지금은 예전 주인 부부가 은퇴한 이후 명성이 쇠락함.,1,대한민국 강원도 춘천시 소양로2가 127-2,37.8834872,127.7258225
S02E21,걸신 차트,송월메밀국수,막국수,10위,강원,양양,손양면 송전리 89-2,033-672-3696,"고택에서 영업하며 시어머니로 부터 전수받은듯한 깔끔한 강원도의느낌.
김가루를 많이 넣는것이 단점.

7회 44회에 소개됨.
현지 주민의 입맛. [걸신]",1,대한민국 강원도 양양군 손양면 송전리 89-2,38.0875033,128.6534983
S02E21,맛집,송전메밀국수,막국수,,강원,양양,손양면 송전리 21,033-672-3711,가장 오래된 곳.,1,대한민국 강원도 양양군 손양면 송전리 21,38.0887197,128.6565586
S02E21,맛집,실로암메밀국수,막국수,,강원,양양,강현면 장산리 228,033-671-5547,최근 10년새 인지도가 높아져 수 많은 지점을 냄.,1,대한민국 강원도 양양군 강현면 장산리 228,38.13703659999999,128.5899135
S02E21,걸신 차트,송원막국수,막국수,9위,경기,가평,가평읍 읍내리 363-1,031-582-1408,"S1E07
최근 너무 유명해져 예전에 비해 맛이 떨어진 느낌.

S2E21
경춘선 라인에서 가장 유명한곳으로 매장이 협소해 대기인이 많음.
주문이 들어와야 만들기 시작하여 손님이 몰려들면서 맛이 하락했다는 평도 있으나 정성이나 손맛은 아직 남아있다는 평.",1,대한민국 경기도 가평군 가평읍 읍내리 363-1,37.8266435,127.515275
S02E21,걸신 차트,남북면옥,막국수,8위,강원,인제,인제읍 상동리 265-1,033-461-2219,"S1E07
며느리 삼대, 100%메밀.
시골느낌의 돼지고기 수육.
11시 영업 시작.

S2E21
영서지역에 들어서며 막국수의 맛이 확연히 달라지는데 춘천은 속메밀을 사용하고 원주는 겉메밀을 사용하여 검은기가 강하며 고기육수를 사용함.
이러함에도 인제 지역은 영동지역에 가까우며 영동 지역과 같이 메밀국수라 부름.
100% 속메밀을 사용하며 동치미국물을 기본으로함.
1953년 부터 영업.
기름 한 방울에 간장양념.
터프한 수육이 좋고 속메밀을 사용함에도 거친 느낌.
5000원.",1,대한민국 강원도 인제군 인제읍 상동리 265-1,38.0663915,128.171736
S02E21,맛집,서호순모밀국수,막국수,,강원,인제,인제읍 가아리 58,033-461-2078,,1,대한민국 강원도 인제군 인제읍 가아리 58,38.108912,128.1910099
S02E21,맛집,숲속의빈터 방동막국수,막국수,,강원,인제,기린면 방동리 756-1,033-461-0419,,1,대한민국 강원도 인제군 기린면 방동리 756-1,37.9524271,128.3584747
S02E21,맛집,합감막국수,막국수,,강원,인제,인제읍 합강리 328-20,033-461-0059,,1,대한민국 강원도 인제군 인제읍 합강리 328-20,38.0746088,128.1794031
S02E21,맛집,옛날원대막국수,막국수,,강원,인제,인제읍 원대리 650-3,033-462-1515,,1,대한민국 강원도 인제군 인제읍 원대리 650-3,38.00239029999999,128.2318538
S02E21,걸신 차트,동해막국수,막국수,7위,강원,강릉,연곡면 방내리 67-2,033-662-2263,"36회에 소개됨.
90년대 이후 걸신이 가장 선호했으나 인지도가 높아지며 지점이 많이 생김.
영동지역에 있으면서 고기육수를 사용하고 명태식혜가 얹혀짐.
강릉 음식 특유의 밸런스가 좋음.",1,대한민국 강원도 강릉시 연곡면 방내리 67-2,37.8592665,128.8316702
S02E21,맛집,삼교리동치미막국수,막국수,,강원,강릉,주문진읍 삼교리 147,033-661-5396,서울입맛에 가까워 동치미에 단맛이 들어감.,1,대한민국 강원도 강릉시 주문진읍 삼교리 147,37.8813969,128.7545025
S02E21,맛집,대동면옥,막국수,,강원,강릉,주문진읍 주문리 326-5,033-662-0076,"가자미 식혜와 함꼐 나오는 비빔막국수.
옛맛이 너무 강하게 남아있어 오히려 감점요인이 됨.",1,대한민국 강원도 강릉시 주문진읍 주문리 326-5,37.89123379999999,128.8246568
S02E21,걸신 차트,친절막국수,막국수,6위,강원,홍천,화촌면 구성포리 527-1,033-435-5435,"독특한 케릭터를 가진 주인이 영업.
주인 할아버지가 운종을 좋아하셔 주변에 아령이 널려있음.
노부부가 운영하며 80년대 부터 속메밀의 순면을 사용하는 면중심의 막국수.
17Kg 아령을 80회 하는 사람에겐 개인 및 단체 모두 무료.
식객에 소개됨.",1,대한민국 강원도 홍천군 화촌면 구성포리 527-1,37.7478172,127.9480363
S02E21,맛집,부안막국수,막국수,,강원,춘천,후평동 429-17,033-254-0654,7:3 비율의 우리에게 가장 익숙한 면을 만듦.,1,대한민국 강원도 춘천시 후평동 429-17,37.8816598,127.7496407
S02E21,걸신 차트,장원막국수,막국수,3위,경기,용인,수지구 고기동 439-1,031-263-1107,"홍천이 본점이지만 본점보다 유명해짐.
순 메밀면을 사용하고 오랫동안 표준적인 막국수로 사랑받음.",1,대한민국 경기도 용인시 수지구 고기동 439-1,37.359217,127.0441813
S02E21,걸신 차트,백촌막국수,막국수,1위,강원,고성,토성면 백촌리 162,033-632-5422,"호불호가 갈리지만 겉메밀을 사용한 순 메밀면을 놀랍도록 가늘게 뽑음.
메밀면의 질감을 느낄수 있도록 동치미를 붓지 않고 먹기도함.
명태식혜가 정보다 달아진 점이 아쉽지만 아직까지는 다른집에 비해 단맛이 약함.
면과 양념과 식혜가 따로 나와 취향에 따라 조절하기 좋음.
국수의 양이 약간 적기 때문에 여자분이라도 곱배기를 시켜야함.",1,대한민국 강원도 고성군 토성면 백촌리 162,38.29295949999999,128.5417735
S02E21,맛집,오봉식당,막국수,,강원,고성,죽왕면 오봉리 501,033-633-9238,산채 비빔밥과 함께 판매하는곳으로 밑반찬의 질이 뛰어남.,1,대한민국 강원도 고성군 죽왕면 오봉리 501,38.339855,128.500985
S02E21,맛집,산북막국수,막국수,,강원,고성,거진읍 산북리 60,033-682-1733,갓김치로물을 내어 국물이 약간 분홍색을 띔.,1,대한민국 강원도 고성군 거진읍 산북리 60,38.4549055,128.3989294
S02E21,맛집,대룡산막국수,막국수,,강원,춘천,동내면 신촌리 335-3,033-261-1421,갓김치로물을 내어 국물이 약간 분홍색을 띔.,1,대한민국 강원도 춘천시 동내면 신촌리 335-3,37.8501902,127.7715849
S02E22,맛집,사직분식,청국장,,서울,종로,필운동 18-95,02-736-0598,"식객 청국장 편에 소개됨.
청국장, 두부찌게, 제육볶음 3가지의 메뉴만 있음.
냄새가 적은 경쾌한 느낌의 청국장.
청국장 6000원, 제육볶음 17000원.",1,대한민국 서울특별시 종로구 필운동 18,37.5779998,126.9668953
S02E22,맛집,맛자랑,콩국수,,서울,강남,대치동 987-7,02-3431-2711,걸죽하지 않은 크리미한 국물이며 메밀면 사용.,1,대한민국 서울특별시 강남구 대치동 987-7,37.5002542,127.0631304
S02E22,걸신에게 물어봐,진대포,구이(돼지목살),,서울,용산,청파동3가 84-4,02-717-0398,"주인이 82학번으로 동물원과 함께 음악을하다 생계를 위해 개업함.
오겹살, 껍데기가 좋음.",1,대한민국 서울특별시 용산구 청파동3가 84-4,37.5423767,126.9705272
S02E22,걸신에게 물어봐,양평민물고기매운탕,메기탕,,서울,용산,청파동1가 149-3,02-712-6657,"담백한 맛.

S01E05에 소개됨.",1,대한민국 서울특별시 용산구 청파동1가 149-3,37.5489616,126.9697169
S02E22,걸신에게 물어봐,호수집 원조닭꼬치,닭꼬치,,서울,중,중림동 61-1,02-392-0695,닭 꼬치와 닭 매운탕 추천.,1,대한민국 서울특별시 중구 중림동 61-1,37.5590924,126.9685327
S02E22,걸신에게 물어봐,진동횟집,전어,,서울,서초,잠원동 15-1,02-549-2179,남영동에서는 진도횟집이었으나 이전함.,1,대한민국 서울특별시 서초구 잠원동 15-1,37.515631,127.0165176
S02E22,걸신에게 물어봐,막내횟집,전어,,서울,중,남창동 50-48,02-755-5115,,1,대한민국 서울특별시 중구 남창동 50-48,37.5593384,126.976708
S02E22,걸신에게 물어봐,고궁식당,꿍님,,경북,칠곡,왜관읍 삼청리 590-1,054-974-0055,"방문후 실망함.
실망 소식이 계속됨.

S01E10에 소개됨.",1,대한민국 경상북도 칠곡군 왜관읍 삼청리 590-1,35.9785591,128.4273818
S02E22,청요리 통신,동대문엽기떡볶이,떡볶이,6위,서울,중,흥인동 156,02-2236-8592,,1,대한민국 서울특별시 중구 흥인동,37.5674439,127.0167756
S02E22,청요리 통신,아비코카레,카레,5위,서울,강남,신사동 537-4,02-515-3212,,1,대한민국 서울특별시 강남구 신사동 537-4,37.5181354,127.0229678
S02E22,청요리 통신,매운데,갈비찜,4위,서울,강남,역삼동 812,02-558-5788,,1,대한민국 서울특별시 강남구 역삼동 812,37.5029389,127.0268529
S02E22,청요리 통신,이강순실비집(실비집),낙지볶음,3위,서울,종로,관철동 11-11,02-737-7880,S01E06에 소개됨,1,대한민국 서울특별시 종로구 관철동 11-11,37.5685408,126.9861247
S02E22,청요리 통신,신길동매운짬뽕,짬뽕,2위,서울,영등포,신길동 48-20,010-5395-1151,S01E44에 소개됨.,1,대한민국 서울특별시 영등포구 신길동 48-20,37.5153191,126.9165099
S02E22,청요리 통신,온누리에돈까스,돈까스,1위,서울,동작,대방동 407-27,02-823-8589,S01E44에 소개됨.,1,대한민국 서울특별시 동작구 대방동 407-27,37.4991467,126.9259279
S02E23,기타,곰집칼국수,칼국수,,서울,영등포,신길동 151-5,02-832-0616,"오래 전부터 명성을 들어오다 처음 방문.
된장 베이스 보쌈으로 토속적인 맛.
많이 달지 않으면서도 맛있는 김치.
호박이 보일듯 말듯 시골에서 할머니가 밀가루를 덜 털고 만든것 같이 죽처럼 걸죽한 느낌.
TV에 여러 번 소개됐지만 밝히지 않고 영업함.",1,대한민국 서울특별시 영등포구 신길동 151-5,37.5107653,126.9168166
S02E23,기타,털보,스테이크,,서울,용산,남영동 15-1,02-793-0606,50여년간 운영.,1,대한민국 서울특별시 용산구 남영동 15-1,37.544598,126.9729421
S02E23,기타,은성,스테이크,,서울,용산,남영동 40-4,02-797-2855,40여년간 운영.,1,대한민국 서울특별시 용산구 남영동 40-4,37.544332,126.9732218
S02E23,기타,서지스테이크,스테이크,,서울,용산,남영동 33-4,02-797-8491,"서지 최근 인기있음 2~30년간 운영.
파마산 치즈가루를 많이 뿌림.
안심 스테이크와 소시지가 나옴.
인근 모두 소시지 구이가 맛있음.",1,대한민국 서울특별시 용산구 남영동 33-4,37.5438482,126.97313
